system:index,Name,istarget,s1_2019,.geo
00000000000000001189_0,p2020_76,1,"[[0.2577017545700073], [0.24482984840869904], [0.2570980191230774], [0.22375476360321045], [0.12813863158226013], [0.2016911804676056], [0.3311740756034851], [0.25236421823501587], [0.37833431363105774], [0.18985772132873535], [0.2910805344581604], [0.33238792419433594], [0.37121254205703735], [0.36313068866729736], [0.23325364291667938], [0.2797733247280121]]",
0000000000000000118a_0,p2020_76,1,"[[0.39224696159362793], [0.22611112892627716], [0.26773080229759216], [0.23750318586826324], [0.23722395300865173], [0.31432196497917175], [0.14835956692695618], [0.1428014189004898], [0.20863381028175354], [0.2361813187599182], [0.15851764380931854], [0.17965207993984222], [0.4068886637687683], [0.3288949728012085], [0.31267300248146057], [0.37350916862487793]]",
0000000000000000118b_0,p2020_76,1,"[[0.2740551233291626], [0.3456743061542511], [0.2703581750392914], [0.24711641669273376], [0.24879226088523865], [0.25341710448265076], [0.24431397020816803], [0.27613455057144165], [0.1490330696105957], [0.20456266403198242], [0.2413824498653412], [0.3207228183746338], [0.30149132013320923], [0.3063144385814667], [0.1838557869195938], [0.3097306787967682]]",
0000000000000000118c_0,p2020_76,1,"[[0.2050970494747162], [0.34955665469169617], [0.4865667223930359], [0.3742152452468872], [0.19807256758213043], [0.35868778824806213], [0.28103432059288025], [0.15432557463645935], [0.31853729486465454], [0.2860981822013855], [0.28718793392181396], [0.3537728190422058], [0.1751393973827362], [0.36572253704071045], [0.36302658915519714], [0.15522846579551697]]",
0000000000000000118d_0,p2020_76,1,"[[0.14321774244308472], [0.15003588795661926], [0.1840457171201706], [0.19814583659172058], [0.27522051334381104], [0.22486278414726257], [0.1504174917936325], [0.2178594470024109], [0.17219775915145874], [0.4010094404220581], [0.16490142047405243], [0.26030462980270386], [0.32082846760749817], [0.2517894506454468], [0.18566282093524933], [0.41439366340637207]]",
0000000000000000118e_0,p2020_77,1,"[[0.28239020705223083], [0.19424958527088165], [0.19994448125362396], [0.4521758258342743], [0.26940762996673584], [0.32509100437164307], [0.15071293711662292], [0.2533614933490753], [0.17547249794006348], [0.4504466950893402], [0.22041556239128113], [0.18736006319522858], [0.3800084888935089], [0.19275709986686707], [0.2554153501987457], [0.38239017128944397]]",
0000000000000000118f_0,p2020_77,1,"[[0.29394179582595825], [0.30144935846328735], [0.17900130152702332], [0.40751731395721436], [0.25202471017837524], [0.3492128551006317], [0.1754736304283142], [0.25457528233528137], [0.19535332918167114], [0.41225236654281616], [0.41103485226631165], [0.34004583954811096], [0.2602343261241913], [0.22221997380256653], [0.20640063285827637], [0.34743407368659973]]",
00000000000000001190_0,p2020_84,1,"[[0.19599148631095886], [0.2147490382194519], [0.16427534818649292], [0.42307260632514954], [0.2231023758649826], [0.3184604346752167], [0.37248021364212036], [0.12763617932796478], [0.37267184257507324], [0.4307515025138855], [0.2154342234134674], [0.31281882524490356], [0.18422071635723114], [0.23960056900978088], [0.28938502073287964], [0.44009333848953247]]",
00000000000000001191_0,p2020_84,1,"[[0.2024572342634201], [0.2147490382194519], [0.25785812735557556], [0.42307260632514954], [0.2231023758649826], [0.3184604346752167], [0.5564385652542114], [0.12763617932796478], [0.2500324845314026], [0.21732695400714874], [0.2154342234134674], [0.2661421298980713], [0.2134718894958496], [0.38531506061553955], [0.28938502073287964], [0.31807079911231995]]",
00000000000000001192_0,p2020_87,1,"[[0.33658838272094727], [0.16969621181488037], [0.23826709389686584], [0.25411292910575867], [0.5066383481025696], [0.5008372664451599], [0.3437361717224121], [0.23117870092391968], [0.19299229979515076], [0.18433760106563568], [0.13896626234054565], [0.22606322169303894], [0.2810046672821045], [0.27674973011016846], [0.24183166027069092], [0.5876182317733765]]",
00000000000000001193_0,p2020_87,1,"[[0.30861344933509827], [0.297098845243454], [0.2394670993089676], [0.21316087245941162], [0.2241940200328827], [0.15898823738098145], [0.2503300607204437], [0.2678447365760803], [0.2008032649755478], [0.2559168338775635], [0.20687337219715118], [0.1676953136920929], [0.24434109032154083], [0.18326853215694427], [0.21607883274555206], [0.44458141922950745]]",
00000000000000001194_0,p2020_91,1,"[[0.4067988991737366], [0.3334144353866577], [0.2294343262910843], [0.1779259443283081], [0.25120463967323303], [0.20347784459590912], [0.2278665006160736], [0.1269371509552002], [0.4177747368812561], [0.5532963871955872], [0.29782408475875854], [0.5501726865768433], [0.10854620486497879], [0.35383346676826477], [0.3394020199775696], [0.5560528635978699]]",
00000000000000001195_0,p2020_91,1,"[[0.2791416049003601], [0.23006349802017212], [0.3719160258769989], [0.2456119954586029], [0.1796548068523407], [0.14423224329948425], [0.1859479397535324], [0.3097632825374603], [0.35577088594436646], [0.43962112069129944], [0.2629168629646301], [0.21524111926555634], [0.23260653018951416], [0.3815445005893707], [0.17488548159599304], [0.4425278306007385]]",
00000000000000001196_0,p2020_91,1,"[[0.29071110486984253], [0.18792077898979187], [0.24765607714653015], [0.25631242990493774], [0.32501089572906494], [0.2575383186340332], [0.41319143772125244], [0.36213451623916626], [0.27696841955184937], [0.3166326880455017], [0.12768138945102692], [0.33065739274024963], [0.2914859652519226], [0.29184195399284363], [0.33328112959861755], [0.4428984820842743]]",
00000000000000001197_0,p2020_91,1,"[[0.24806874990463257], [0.20485477149486542], [0.2932340204715729], [0.14518937468528748], [0.2907411754131317], [0.14203307032585144], [0.4120149314403534], [0.3706875443458557], [0.21471066772937775], [0.3770028054714203], [0.2977260947227478], [0.32358771562576294], [0.23466718196868896], [0.5228157639503479], [0.17393864691257477], [0.517967939376831]]",
00000000000000001198_0,p2020_92,1,"[[0.24522405862808228], [0.38089698553085327], [0.4971475899219513], [0.3651462197303772], [0.16291272640228271], [0.2653485834598541], [0.2864454388618469], [0.19398623704910278], [0.16133837401866913], [0.3015332520008087], [0.3223338723182678], [0.11278167366981506], [0.2959635257720947], [0.1903526932001114], [0.3303937017917633], [0.5876492261886597]]",
00000000000000001199_0,p2020_92,1,"[[0.4478318989276886], [0.2559886872768402], [0.32427626848220825], [0.3981502652168274], [0.2917209267616272], [0.34520596265792847], [0.26165971159935], [0.3480764329433441], [0.28833216428756714], [0.33930355310440063], [0.22932147979736328], [0.22439444065093994], [0.3343929052352905], [0.21744078397750854], [0.20244280993938446], [0.5719727277755737]]",
0000000000000000119a_0,p2020_92,1,"[[0.22262734174728394], [0.3446674942970276], [0.504004716873169], [0.38067707419395447], [0.26186320185661316], [0.30999118089675903], [0.17666557431221008], [0.20377135276794434], [0.1722182035446167], [0.17793387174606323], [0.46673327684402466], [0.17275746166706085], [0.3650054931640625], [0.27924054861068726], [0.12256135046482086], [0.4756678342819214]]",
0000000000000000119b_0,p2020_92,1,"[[0.22262734174728394], [0.3446674942970276], [0.3508242070674896], [0.38067707419395447], [0.18570487201213837], [0.24545912444591522], [0.2839183509349823], [0.14302955567836761], [0.1722182035446167], [0.17793387174606323], [0.46673327684402466], [0.17275746166706085], [0.35382407903671265], [0.27924054861068726], [0.12256135046482086], [0.3229556679725647]]",
0000000000000000119c_0,p2020_93,1,"[[0.12994423508644104], [0.22023679316043854], [0.2764085829257965], [0.5764278173446655], [0.33653074502944946], [0.15826624631881714], [0.35206446051597595], [0.3027285933494568], [0.17382287979125977], [0.38713538646698], [0.20972707867622375], [0.2481043040752411], [0.3147178590297699], [0.2366321086883545], [0.23354634642601013], [0.6032222509384155]]",
0000000000000000119d_0,p2020_93,1,"[[0.16697047650814056], [0.187454491853714], [0.24261188507080078], [0.3977794051170349], [0.20314225554466248], [0.2486100047826767], [0.4235205054283142], [0.24041153490543365], [0.20241039991378784], [0.182862788438797], [0.20203901827335358], [0.3064897656440735], [0.38644149899482727], [0.25035354495048523], [0.3063940703868866], [0.4568377733230591]]",
0000000000000000119e_0,p2020_93,1,"[[0.1316504031419754], [0.12244102358818054], [0.15250082314014435], [0.337371289730072], [0.17991234362125397], [0.2114727795124054], [0.2426806390285492], [0.16475558280944824], [0.19724725186824799], [0.29563990235328674], [0.300209641456604], [0.18169330060482025], [0.4056451916694641], [0.2038978636264801], [0.18198011815547943], [0.5349142551422119]]",
0000000000000000119f_0,p2020_93,1,"[[0.1714162975549698], [0.19270581007003784], [0.3190172612667084], [0.3621367812156677], [0.24727682769298553], [0.296191930770874], [0.47111138701438904], [0.24061261117458344], [0.20236025750637054], [0.4007488191127777], [0.20703089237213135], [0.12639018893241882], [0.3940148949623108], [0.1257743239402771], [0.1608934998512268], [0.6608850359916687]]",
000000000000000011a0_0,p2020_94,1,"[[0.2131674438714981], [0.37409162521362305], [0.16681979596614838], [0.22679369151592255], [0.21300345659255981], [0.2783550024032593], [0.3045285940170288], [0.3850240111351013], [0.2663874626159668], [0.2434406578540802], [0.23059751093387604], [0.48598936200141907], [0.2280973643064499], [0.3170272707939148], [0.21709074079990387], [0.5401836037635803]]",
000000000000000011a1_0,p2020_94,1,"[[0.18535159528255463], [0.25729846954345703], [0.2364201545715332], [0.2591911852359772], [0.36255666613578796], [0.3142385482788086], [0.08960842341184616], [0.22335198521614075], [0.299477756023407], [0.3775953948497772], [0.22527006268501282], [0.16255506873130798], [0.24197885394096375], [0.23567864298820496], [0.19302496314048767], [0.45652246475219727]]",
000000000000000011a2_0,p2020_94,1,"[[0.2310342788696289], [0.443611741065979], [0.213456392288208], [0.23320603370666504], [0.19448184967041016], [0.23773308098316193], [0.30451464653015137], [0.39166510105133057], [0.3448704481124878], [0.22041437029838562], [0.3335875868797302], [0.17079651355743408], [0.2994273602962494], [0.3491811156272888], [0.19566470384597778], [0.6515170335769653]]",
000000000000000011a3_0,p2020_94,1,"[[0.2825300395488739], [0.3541239798069], [0.1524023413658142], [0.2413882613182068], [0.3086182177066803], [0.2125483751296997], [0.30451464653015137], [0.3397941589355469], [0.20562633872032166], [0.37419500946998596], [0.21380789577960968], [0.1883462369441986], [0.29675254225730896], [0.3501262664794922], [0.2105916142463684], [0.6216723918914795]]",
000000000000000011a4_0,p2020_96,1,"[[0.419743150472641], [0.31754422187805176], [0.32107874751091003], [0.3823060393333435], [0.2837754786014557], [0.29695820808410645], [0.1858723759651184], [0.33886244893074036], [0.4669190049171448], [0.4028893709182739], [0.1560051441192627], [0.11015871167182922], [0.28278642892837524], [0.17019839584827423], [0.19868318736553192], [0.2585623860359192]]",
000000000000000011a5_0,p2020_96,1,"[[0.3153385519981384], [0.3871857523918152], [0.3431723415851593], [0.3289223909378052], [0.3081122040748596], [0.16984277963638306], [0.14138774573802948], [0.20536158978939056], [0.39411062002182007], [0.22213810682296753], [0.22991004586219788], [0.26464933156967163], [0.28282642364501953], [0.5793080925941467], [0.44820404052734375], [0.42978739738464355]]",
000000000000000011a6_0,p2020_96,1,"[[0.19645962119102478], [0.2790108621120453], [0.27388063073158264], [0.3423350155353546], [0.2693188786506653], [0.25292959809303284], [0.4059642553329468], [0.12134132534265518], [0.13657021522521973], [0.3009779155254364], [0.2829526662826538], [0.20424899458885193], [0.22180137038230896], [0.29974260926246643], [0.19679424166679382], [0.1592743992805481]]",
000000000000000011a7_0,p2020_96,1,"[[0.10679235309362411], [0.23953701555728912], [0.33157312870025635], [0.22521540522575378], [0.3042551279067993], [0.09021257609128952], [0.11682271957397461], [0.292276531457901], [0.2218509167432785], [0.2545073628425598], [0.2722770571708679], [0.21181264519691467], [0.25579333305358887], [0.2720770537853241], [0.347137451171875], [0.37048059701919556]]",
000000000000000011a8_0,p2020_97,1,"[[0.28017961978912354], [0.3834390342235565], [0.35891467332839966], [0.25390854477882385], [0.25980889797210693], [0.373680055141449], [0.24015705287456512], [0.4390891492366791], [0.1443195790052414], [0.1481362134218216], [0.5722304582595825], [0.3163888454437256], [0.3707479238510132], [0.27362722158432007], [0.33982399106025696], [0.7405333518981934]]",
000000000000000011a9_0,p2020_97,1,"[[0.14034254848957062], [0.22794179618358612], [0.2384178340435028], [0.11599723994731903], [0.3952201008796692], [0.28188222646713257], [0.2861214578151703], [0.3311460018157959], [0.25902435183525085], [0.4704429805278778], [0.2777695655822754], [0.1804959923028946], [0.09265579283237457], [0.2122579962015152], [0.1862162947654724], [0.3792642056941986]]",
000000000000000011aa_0,p2020_97,1,"[[0.25666898488998413], [0.36019080877304077], [0.2258591651916504], [0.29930102825164795], [0.21057941019535065], [0.33787885308265686], [0.2861214578151703], [0.2053171545267105], [0.11851365119218826], [0.2682185769081116], [0.25722429156303406], [0.18024267256259918], [0.09265579283237457], [0.367041677236557], [0.2892814576625824], [0.4985005855560303]]",
000000000000000011ab_0,p2020_97,1,"[[0.2421189248561859], [0.2449813038110733], [0.19255566596984863], [0.13823488354682922], [0.3368762135505676], [0.2748309373855591], [0.1884714961051941], [0.5322954058647156], [0.1866500973701477], [0.3038303256034851], [0.2947927415370941], [0.35572558641433716], [0.4724370241165161], [0.31704971194267273], [0.383287250995636], [0.4709232747554779]]",
000000000000000011ac_0,p2020_99,1,"[[0.2621667981147766], [0.1582665741443634], [0.3047451376914978], [0.3680134415626526], [0.17506727576255798], [0.3945869505405426], [0.22163590788841248], [0.17072929441928864], [0.2549307346343994], [0.281558096408844], [0.2916402518749237], [0.30848705768585205], [0.28207722306251526], [0.29487353563308716], [0.20915475487709045], [0.22994600236415863]]",
000000000000000011ad_0,p2020_99,1,"[[0.24527642130851746], [0.38553112745285034], [0.34456807374954224], [0.24991373717784882], [0.203256294131279], [0.18107786774635315], [0.37760666012763977], [0.17508667707443237], [0.2722308039665222], [0.21063679456710815], [0.4114881157875061], [0.23238372802734375], [0.30843257904052734], [0.26703938841819763], [0.23442350327968597], [0.1926202028989792]]",
000000000000000011ae_0,p2020_99,1,"[[0.195710688829422], [0.23325587809085846], [0.5670505166053772], [0.2861976623535156], [0.2234400361776352], [0.1645754724740982], [0.2577168941497803], [0.17697030305862427], [0.12569135427474976], [0.3224641978740692], [0.36612260341644287], [0.20425620675086975], [0.21719589829444885], [0.17165020108222961], [0.1460426151752472], [0.331421434879303]]",
000000000000000011af_0,p2020_99,1,"[[0.16715380549430847], [0.15033932030200958], [0.23669061064720154], [0.21897560358047485], [0.2301710695028305], [0.4113696217536926], [0.2435220330953598], [0.33977657556533813], [0.29051801562309265], [0.21918439865112305], [0.2500392496585846], [0.2760748267173767], [0.20321351289749146], [0.1501002013683319], [0.26491692662239075], [0.1759798675775528]]",
000000000000000011b0_0,p2020_99,1,"[[0.17590218782424927], [0.1429544985294342], [0.23170912265777588], [0.1210305243730545], [0.2635971009731293], [0.1858341246843338], [0.21380096673965454], [0.2766513526439667], [0.2387474626302719], [0.3710605800151825], [0.173782616853714], [0.2977798879146576], [0.2549845278263092], [0.25205549597740173], [0.15951964259147644], [0.5596729516983032]]",
000000000000000011b1_0,p2020_99,1,"[[0.30914855003356934], [0.3821936845779419], [0.429471492767334], [0.24686211347579956], [0.3152950704097748], [0.12764644622802734], [0.19000135362148285], [0.37417924404144287], [0.2183961570262909], [0.17095020413398743], [0.2350875437259674], [0.3651057779788971], [0.3230475187301636], [0.35506847500801086], [0.24304212629795074], [0.5422581434249878]]",
000000000000000011b2_0,p2020_271,1,"[[0.1894870102405548], [0.29878222942352295], [0.13239242136478424], [0.3829571008682251], [0.22353516519069672], [0.40398654341697693], [0.18780753016471863], [0.20929203927516937], [0.1836322844028473], [0.3657810091972351], [0.3319525420665741], [0.20252136886119843], [0.17513278126716614], [0.40775829553604126], [0.2984291911125183], [0.1340441107749939]]",
000000000000000011b3_0,p2020_271,1,"[[0.30771464109420776], [0.30342191457748413], [0.18291990458965302], [0.22273004055023193], [0.3672281801700592], [0.17988525331020355], [0.2591141164302826], [0.22709344327449799], [0.35161325335502625], [0.17569297552108765], [0.20376190543174744], [0.1883937418460846], [0.11846142262220383], [0.1555975377559662], [0.23623201251029968], [0.19083228707313538]]",
000000000000000011b4_0,p2020_272,1,"[[0.5448639392852783], [0.15484824776649475], [0.26660680770874023], [0.24712271988391876], [0.32470154762268066], [0.34226346015930176], [0.21255917847156525], [0.210211381316185], [0.1583479940891266], [0.5055786967277527], [0.18566712737083435], [0.2854936122894287], [0.48937058448791504], [0.7362885475158691], [0.6689804196357727], [0.5071126222610474]]",
000000000000000011b5_0,p2020_272,1,"[[0.39484739303588867], [0.29626449942588806], [0.30601418018341064], [0.1358536034822464], [0.18945080041885376], [0.3116387724876404], [0.25796306133270264], [0.2624591290950775], [0.19584454596042633], [0.42965471744537354], [0.1556939333677292], [0.3288140594959259], [0.6009284257888794], [0.5715025067329407], [0.6098010540008545], [0.5571494102478027]]",
000000000000000011b6_0,p2020_273,1,"[[0.20755219459533691], [0.25389420986175537], [0.1686834692955017], [0.22258542478084564], [0.2455725073814392], [0.1744871884584427], [0.12601357698440552], [0.4139612019062042], [0.1978718787431717], [0.16685360670089722], [0.20713818073272705], [0.1514415442943573], [0.2940232455730438], [0.17157679796218872], [0.14778882265090942], [0.32806140184402466]]",
000000000000000011b7_0,p2020_273,1,"[[0.23439429700374603], [0.3419337570667267], [0.278342068195343], [0.2812878489494324], [0.1767216920852661], [0.21451641619205475], [0.287005752325058], [0.2562972605228424], [0.6001242399215698], [0.31465765833854675], [0.15095657110214233], [0.16236770153045654], [0.15927918255329132], [0.27857524156570435], [0.2191680371761322], [0.247798889875412]]",
000000000000000011b8_0,p2020_273,1,"[[0.2793844938278198], [0.22029611468315125], [0.3601333200931549], [0.1578945815563202], [0.1453104168176651], [0.2966960072517395], [0.3092428147792816], [0.2605552077293396], [0.5025785565376282], [0.3717632591724396], [0.24969176948070526], [0.239486426115036], [0.45303648710250854], [0.48838984966278076], [0.28693073987960815], [0.3865135610103607]]",
000000000000000011b9_0,p2020_273,1,"[[0.18472251296043396], [0.23265552520751953], [0.13927210867404938], [0.3731057047843933], [0.32999494671821594], [0.1382986307144165], [0.3365105986595154], [0.224553644657135], [0.3709474205970764], [0.35537779331207275], [0.24500563740730286], [0.27355819940567017], [0.20191974937915802], [0.3001798391342163], [0.24532876908779144], [0.2875567674636841]]",
000000000000000011ba_0,p2020_274,1,"[[0.24528688192367554], [0.266040563583374], [0.2946010231971741], [0.4049440622329712], [0.21795199811458588], [0.3250409960746765], [0.44153645634651184], [0.14789724349975586], [0.24433591961860657], [0.32365429401397705], [0.25488242506980896], [0.20757095515727997], [0.4336119592189789], [0.26387250423431396], [0.2780309319496155], [0.37109583616256714]]",
000000000000000011bb_0,p2020_274,1,"[[0.24812711775302887], [0.22760507464408875], [0.20785458385944366], [0.368958443403244], [0.2775398790836334], [0.3121313154697418], [0.3011672794818878], [0.21495264768600464], [0.17665602266788483], [0.5362995266914368], [0.3737166225910187], [0.24100986123085022], [0.37837958335876465], [0.3539905548095703], [0.21274206042289734], [0.32493266463279724]]",
000000000000000011bc_0,p2020_276,1,"[[0.1991032361984253], [0.35435178875923157], [0.20174174010753632], [0.4488663077354431], [0.19149933755397797], [0.21725980937480927], [0.2257823497056961], [0.14992545545101166], [0.15124303102493286], [0.37764599919319153], [0.16254381835460663], [0.17160457372665405], [0.1551055908203125], [0.21661749482154846], [0.15778368711471558], [0.262060284614563]]",
000000000000000011bd_0,p2020_276,1,"[[0.19178257882595062], [0.2427225410938263], [0.28826001286506653], [0.4189184606075287], [0.22608953714370728], [0.34570765495300293], [0.24054841697216034], [0.1700347363948822], [0.2520410120487213], [0.22431352734565735], [0.2098623514175415], [0.31832337379455566], [0.1708315759897232], [0.18761439621448517], [0.17746824026107788], [0.17851027846336365]]",
000000000000000011be_0,p2020_276,1,"[[0.22749435901641846], [0.27625149488449097], [0.18539950251579285], [0.21043309569358826], [0.2311844825744629], [0.19930173456668854], [0.41833776235580444], [0.3994944095611572], [0.23870445787906647], [0.5267758965492249], [0.2514016032218933], [0.15990179777145386], [0.4008933901786804], [0.15362071990966797], [0.15667667984962463], [0.2478841096162796]]",
000000000000000011bf_0,p2020_276,1,"[[0.31420576572418213], [0.27757805585861206], [0.20733742415905], [0.28800147771835327], [0.18567605316638947], [0.18358363211154938], [0.17464560270309448], [0.31200578808784485], [0.3121081590652466], [0.4261011481285095], [0.2266327440738678], [0.1540076732635498], [0.2866622805595398], [0.2996155619621277], [0.30340254306793213], [0.40545207262039185]]",
000000000000000011c0_0,p2020_278,1,"[[0.2005084753036499], [0.2623768746852875], [0.2233670949935913], [0.2071409970521927], [0.3571009039878845], [0.18857285380363464], [0.4092981815338135], [0.20182661712169647], [0.22602030634880066], [0.28909996151924133], [0.27058425545692444], [0.31866687536239624], [0.2862463593482971], [0.27355170249938965], [0.15755921602249146], [0.46865928173065186]]",
000000000000000011c1_0,p2020_278,1,"[[0.22268590331077576], [0.36122575402259827], [0.2233670949935913], [0.2071409970521927], [0.3571009039878845], [0.18857285380363464], [0.3212445378303528], [0.20182661712169647], [0.19072145223617554], [0.3928350806236267], [0.33190441131591797], [0.4240037202835083], [0.3147752285003662], [0.26459649205207825], [0.13275907933712006], [0.46865928173065186]]",
000000000000000011c2_0,p2020_278,1,"[[0.23495890200138092], [0.27577438950538635], [0.12779368460178375], [0.12669619917869568], [0.331201434135437], [0.19310685992240906], [0.22037538886070251], [0.2688671350479126], [0.2418534755706787], [0.20945832133293152], [0.14962366223335266], [0.3849545419216156], [0.15660874545574188], [0.1592555195093155], [0.27433234453201294], [0.4227614998817444]]",
000000000000000011c3_0,p2020_278,1,"[[0.19945886731147766], [0.423745334148407], [0.15083201229572296], [0.22142520546913147], [0.3712576627731323], [0.287342369556427], [0.26610252261161804], [0.31494852900505066], [0.28702512383461], [0.1133158951997757], [0.1530320644378662], [0.29952913522720337], [0.16289055347442627], [0.19811299443244934], [0.19729375839233398], [0.2539459764957428]]",
000000000000000011c4_0,p2020_280,1,"[[0.26336172223091125], [0.13924537599086761], [0.28732502460479736], [0.31798017024993896], [0.28300487995147705], [0.24502691626548767], [0.3902663290500641], [0.24311628937721252], [0.2540529668331146], [0.1631775051355362], [0.22177095711231232], [0.2967105209827423], [0.33990252017974854], [0.30105143785476685], [0.2426632046699524], [0.37450483441352844]]",
000000000000000011c5_0,p2020_280,1,"[[0.2512197494506836], [0.24945946037769318], [0.4984283447265625], [0.15952922403812408], [0.3471682667732239], [0.4493558704853058], [0.3902663290500641], [0.21735653281211853], [0.12511052191257477], [0.13905009627342224], [0.27205461263656616], [0.1967654824256897], [0.40071913599967957], [0.14844539761543274], [0.10877619683742523], [0.43574708700180054]]",
000000000000000011c6_0,p2020_280,1,"[[0.21520881354808807], [0.26764070987701416], [0.1388525664806366], [0.2569384276866913], [0.2029777467250824], [0.3607100546360016], [0.20558048784732819], [0.1852256804704666], [0.24686476588249207], [0.1640627384185791], [0.27342817187309265], [0.2738058269023895], [0.2125120908021927], [0.2455998957157135], [0.292531281709671], [0.5102365016937256]]",
000000000000000011c7_0,p2020_280,1,"[[0.317818820476532], [0.20513589680194855], [0.35787200927734375], [0.36955106258392334], [0.2923349142074585], [0.3209759294986725], [0.2745477557182312], [0.1759858876466751], [0.18339525163173676], [0.1662861555814743], [0.24430423974990845], [0.26490217447280884], [0.29351580142974854], [0.2723034620285034], [0.2850661873817444], [0.476841002702713]]",
000000000000000011c8_0,p2020_283,1,"[[0.245613232254982], [0.3011670708656311], [0.31143152713775635], [0.2008911669254303], [0.17992842197418213], [0.3292955160140991], [0.3118153214454651], [0.22813816368579865], [0.25223708152770996], [0.2304869294166565], [0.1564597487449646], [0.3255574703216553], [0.14918269217014313], [0.26490357518196106], [0.24233783781528473], [0.20538046956062317]]",
000000000000000011c9_0,p2020_285,1,"[[0.46596455574035645], [0.18900233507156372], [0.29045626521110535], [0.25256288051605225], [0.3742678463459015], [0.16200874745845795], [0.18546494841575623], [0.1593550145626068], [0.3620949387550354], [0.3400578498840332], [0.24225552380084991], [0.28430384397506714], [0.25023001432418823], [0.1478612720966339], [0.19212915003299713], [0.4040973484516144]]",
000000000000000011ca_0,p2020_285,1,"[[0.23945407569408417], [0.2892923653125763], [0.23720760643482208], [0.24751126766204834], [0.19208751618862152], [0.29014158248901367], [0.3403170704841614], [0.28598397970199585], [0.15821459889411926], [0.3452243506908417], [0.4012543559074402], [0.40167295932769775], [0.2430780529975891], [0.2526126801967621], [0.3283331096172333], [0.3435010612010956]]",
000000000000000011cb_0,p2020_285,1,"[[0.26953721046447754], [0.24888861179351807], [0.2533067762851715], [0.17670193314552307], [0.21750132739543915], [0.10657741129398346], [0.2720053493976593], [0.2185201644897461], [0.23011869192123413], [0.36200571060180664], [0.4902920722961426], [0.18853634595870972], [0.29150405526161194], [0.22072631120681763], [0.12624923884868622], [0.5067824721336365]]",
000000000000000011cc_0,p2020_285,1,"[[0.22092193365097046], [0.18625162541866302], [0.30494236946105957], [0.2995380759239197], [0.3757154047489166], [0.20259618759155273], [0.27844133973121643], [0.15040233731269836], [0.3020379841327667], [0.315760999917984], [0.1795477569103241], [0.24248622357845306], [0.24168023467063904], [0.31451669335365295], [0.402624249458313], [0.28949815034866333]]",
000000000000000011cd_0,p2020_287,1,"[[0.2664088308811188], [0.38128194212913513], [0.22382739186286926], [0.34843072295188904], [0.3388698101043701], [0.15634092688560486], [0.21438369154930115], [0.3152335286140442], [0.31462275981903076], [0.2339773327112198], [0.3010224997997284], [0.1816130131483078], [0.22199104726314545], [0.29316163063049316], [0.19486530125141144], [0.2729465663433075]]",
000000000000000011ce_0,p2020_287,1,"[[0.1594415009021759], [0.3858013451099396], [0.25229743123054504], [0.3503568470478058], [0.2665904760360718], [0.4388498365879059], [0.44551458954811096], [0.17493823170661926], [0.30418747663497925], [0.12464079260826111], [0.32113319635391235], [0.185846209526062], [0.2617039084434509], [0.19765284657478333], [0.3375934958457947], [0.3077879250049591]]",
000000000000000011cf_0,p2020_287,1,"[[0.20369896292686462], [0.28526777029037476], [0.44506245851516724], [0.2079053670167923], [0.2199370115995407], [0.2870364189147949], [0.22608065605163574], [0.2794378399848938], [0.2441708892583847], [0.3965231776237488], [0.25408172607421875], [0.1529749035835266], [0.13123343884944916], [0.1806848645210266], [0.4457473158836365], [0.5228497982025146]]",
000000000000000011d0_0,p2020_287,1,"[[0.3475103974342346], [0.2944199740886688], [0.43687504529953003], [0.28297746181488037], [0.2467934787273407], [0.48013460636138916], [0.26054030656814575], [0.30335548520088196], [0.18878546357154846], [0.14325830340385437], [0.17862094938755035], [0.1796792596578598], [0.14794357120990753], [0.14219053089618683], [0.32440105080604553], [0.3056153357028961]]",
000000000000000011d1_0,p2020_288,1,"[[0.5153225660324097], [0.16300058364868164], [0.32744333148002625], [0.19298943877220154], [0.12500210106372833], [0.3273768723011017], [0.24672983586788177], [0.27397382259368896], [0.43366682529449463], [0.47358089685440063], [0.2048162817955017], [0.6253260374069214], [0.3783848285675049], [0.41604796051979065], [0.28037863969802856], [0.36934635043144226]]",
000000000000000011d2_0,p2020_289,1,"[[0.26464852690696716], [0.2377425879240036], [0.3681508004665375], [0.2668134272098541], [0.2969871163368225], [0.2960059344768524], [0.31487399339675903], [0.21102763712406158], [0.3698515295982361], [0.27687227725982666], [0.3779779374599457], [0.4182724058628082], [0.4006993770599365], [0.35863208770751953], [0.27746766805648804], [0.36637383699417114]]",
000000000000000011d3_0,p2020_289,1,"[[0.25179407000541687], [0.22314614057540894], [0.3163515329360962], [0.31166958808898926], [0.3206513822078705], [0.12572211027145386], [0.32121485471725464], [0.27531343698501587], [0.21204954385757446], [0.3068775534629822], [0.19584839046001434], [0.28758561611175537], [0.17744691669940948], [0.20108622312545776], [0.30002152919769287], [0.4199320375919342]]",
000000000000000011d4_0,p2020_290,1,"[[0.24077318608760834], [0.21762053668498993], [0.2540106475353241], [0.23825132846832275], [0.18236848711967468], [0.23989719152450562], [0.31170058250427246], [0.22553351521492004], [0.39340734481811523], [0.3130183219909668], [0.50131756067276], [0.32153013348579407], [0.20837287604808807], [0.5996745228767395], [0.14358869194984436], [0.2841600775718689]]",
